477,4042,37927
187,4068,25690
478,1672,37927
188,1698,25690
743,2478,32324
399,3281,17876
23,3561,15305
2199,2716,39199
1394,2904,40045
1553,3236,36257
1837,2945,39374
400,911,17876
991,2285,25417
24,1191,15305
327,3308,8911
7,913,5855
744,108,32324
328,938,8911
7,3287,5678
2200,346,39199
1838,575,39374
1554,866,36257
1395,534,40045
509,3582,7460
182,3388,5456
1074,2844,11024
510,1212,7460
183,1018,5456
728,4138,11394
326,3919,6915
218,3984,5323
1640,2954,19020
1460,4202,27721
2162,2974,37293
2060,4239,5016
327,1549,6915
219,1614,5323
341,3307,6331
193,2897,5135
1075,474,11024
1461,1832,27721
342,937,6331
729,1768,11394
2163,604,37293
2061,1869,5016
1641,584,19020
1454,4325,9919
322,2240,6128
194,527,5135
1455,1955,9919
399,3562,6116
839,2478,9331
1063,3122,5686
2330,2630,25258
140,3294,5123
2013,3282,4967
1587,3271,15666
1321,3179,8559
840,108,9331
400,1192,6116
2331,260,25258
738,2528,6239
141,924,5123
2255,2938,16693
1588,901,15666
739,158,6239
2014,912,4967
1322,809,8559
1064,752,5686
2256,568,16693
372,2367,5373
647,4369,5864
82,3258,5037
1552,4201,15647
2233,3554,15357
1909,3930,4901
963,3507,5598
1195,2790,7477
473,3518,5316
474,1148,5316
1553,1831,15647
648,1999,5864
1910,1560,4901
2234,1184,15357
83,888,5037
1196,420,7477
458,2306,5015
964,1137,5598
2221,3275,9840
856,2039,5800
1537,2504,14803
1881,4246,4859
32,3868,4963
1365,2398,7283
362,2290,4589
33,1498,4963
1538,134,14803
1882,1876,4859
2222,905,9840
1366,28,7283
1043,3671,5542
839,4322,5443
360,4069,4526
193,2957,4720
2177,2198,9584
1702,3376,7415
1855,4176,4830
1044,1301,5542
1301,2519,5542
194,587,4720
840,1952,5443
361,1699,4526
940,3485,4655
1703,1006,7415
2307,4189,6736
1302,149,5542
1856,1806,4830
151,2130,4574
809,3375,4729
941,1115,4655
509,4092,4341
2308,1819,6736
1835,3343,4644
1605,4268,6354
1291,4349,4744
19,3465,4362
810,1005,4729
510,1722,4341
1836,973,4644
1003,2987,4498
2275,3064,6723
1292,1979,4744
1606,1898,6354
20,1095,4362
656,3282,4606
370,4383,4319
2276,694,6723
1806,2818,4304
1461,4233,4742
1004,617,4498
1663,4150,6083
249,2460,4320
657,912,4606
371,2013,4319
1807,448,4304
1664,1780,6083
1462,1863,4742
2122,3902,5565
250,90,4320
1149,2674,4465
405,3547,4237
753,4003,4459
1864,2869,4157
2123,1532,5565
281,3156,4240
1283,2235,4699
1566,4347,6080
1150,304,4465
406,1177,4237
754,1633,4459
2319,3239,4858
1459,4360,4671
282,786,4240
1865,499,4157
1567,1977,6080
407,3977,4204
826,3304,4438
909,3447,4448
1798,4188,4125
143,3903,4233
2320,869,4858
1460,1990,4671
1681,3677,5231
408,1607,4204
827,934,4438
910,1077,4448
144,1533,4233
1799,1818,4125
2269,4149,4788
1398,3850,4564
1682,1307,5231
393,3576,4193
827,2846,4358
9,4285,4142
2270,1779,4788
1859,4104,4122
910,4226,4319
1399,1480,4564
1504,3181,5034
394,1206,4193
828,476,4358
10,1915,4142
1362,3569,4272
2226,2273,4768
1860,1734,4122
911,1856,4319
1505,811,5034
376,4068,4176
103,2145,4014
879,4262,4336
1901,2315,4112
1363,1199,4272
2301,3141,4408
1150,2513,4236
1627,3593,4992
377,1698,4176
273,3300,4011
880,1892,4336
2302,771,4408
1834,2067,4079
1191,1771,4205
1628,1223,4992
274,930,4011
463,3845,4024
1151,143,4236
733,3605,4335
1359,2482,4190
2110,2070,4247
1992,4226,4063
1579,3667,4618
464,1475,4024
7,3272,4003
1123,3114,4135
734,1235,4335
1360,112,4190
2166,3466,4047
1993,1856,4063
407,2967,3977
1580,1297,4618
43,4150,3953
692,3623,4189
1351,2566,4174
1124,744,4135
2015,4071,3992
2167,1096,4047
1582,2367,4416
408,597,3977
44,1780,3953
693,1253,4189
2016,1701,3992
2120,2633,4035
1352,196,4174
1534,3311,4243
906,2718,4103
336,3153,3962
11,927,3852
664,2459,4169
1890,3221,3977
2121,263,4035
1451,2766,4154
907,348,4103
7,898,3850
1535,941,4243
337,783,3962
665,89,4169
1891,851,3977
2259,3440,4027
1452,396,4154
399,2311,3920
158,2085,3840
1748,3382,4085
1043,3202,4054
2009,2099,3940
610,4142,4149
2260,1070,4027
1389,2775,4134
8,4323,3809
1749,1012,4085
422,3090,3871
1044,832,4054
611,1772,4149
2125,2993,4023
1390,405,4134
1968,2131,3938
9,1953,3809
1512,2864,4052
423,720,3871
1078,3013,4039
2126,623,4023
1820,3334,3899
1390,2101,4071
693,3753,4058
36,2856,3804
406,4006,3860
1513,494,4052
1461,2392,3969
694,1383,4058
2080,4399,4018
1821,964,3899
37,486,3804
407,1636,3860
1079,643,4039
1676,3829,4009
2081,2029,4018
1462,22,3969
1796,2533,3878
107,2378,3804
614,2484,4001
430,2236,3847
895,1961,3977
1677,1459,4009
1421,2781,3967
2213,2316,3982
615,114,4001
108,8,3804
1797,163,3878
451,2394,3843
1016,3229,3945
1572,3431,3983
1422,411,3967
2309,3259,3942
2000,4276,3864
14,2700,3800
452,24,3843
659,2550,3966
1573,1061,3983
1017,859,3945
1191,4141,3932
2310,889,3942
15,330,3800
2001,1906,3864
660,180,3966
357,2367,3833
1573,3896,3979
922,3236,3933
67,2307,3798
2334,2602,3942
2014,4246,3858
1225,4270,3899
624,3310,3809
455,2677,3826
1574,1526,3979
160,4214,3777
2015,1876,3858
2335,232,3942
1226,1900,3899
456,307,3826
625,940,3809
923,866,3933
1536,3088,3965
161,1844,3777
1908,2248,3852
2157,3677,3910
1449,4120,3898
349,2128,3819
746,2286,3799
895,4331,3881
202,4359,3767
1537,718,3965
2039,2353,3848
1450,1750,3898
371,2539,3806
2158,1307,3910
607,3595,3798
1135,3029,3845
203,1989,3767
1651,2343,3943
1296,4161,3884
1911,3519,3810
2300,4220,3896
372,169,3806
608,1225,3798
120,4300,3766
1136,659,3845
1297,1791,3884
1758,3807,3942
1912,1149,3810
2301,1850,3896
514,3366,3801
880,4051,3787
121,1930,3766
954,3069,3810
1759,1437,3942
515,996,3801
1215,2712,3842
2034,4019,3808
2294,3592,3887
623,2921,3775
19,2153,3764
1216,342,3842
1509,2355,3919
398,2715,3790
2035,1649,3808
2295,1222,3887
955,699,3810
624,551,3775
180,4228,3761
1375,2036,3841
1753,3924,3869
399,345,3790
1960,2388,3784
2226,3120,3837
980,3249,3792
599,339,3772
181,1858,3761
1754,1554,3869
386,2368,3784
1961,18,3784
1225,2057,3833
2227,750,3837
150,2526,3760
981,879,3792
880,1681,3766
1705,4357,3848
1353,2444,3831
458,4387,3740
2348,2848,3825
1953,3927,3777
151,156,3760
1171,2387,3788
775,4152,3757
1954,1557,3777
1706,1987,3848
459,2017,3740
1354,74,3831
2349,478,3825
776,1782,3757
269,2442,3731
1172,17,3788
499,2187,3727
1400,3101,3769
1487,96,3830
1890,2262,3767
2301,2225,3768
270,72,3731
599,2711,3728
390,2178,3726
935,2104,3783
1943,3434,3764
1487,2466,3814
1401,731,3769
2098,2886,3763
98,2431,3728
663,3518,3716
499,2054,3724
1358,4062,3752
1666,3677,3805
2099,516,3763
99,61,3728
1944,1064,3764
949,2464,3776
664,1148,3716
1359,1692,3752
327,2617,3718
1667,1307,3805
172,4152,3718
2175,2164,3758
1861,2643,3746
950,94,3776
747,2243,3714
328,247,3718
173,1782,3718
1426,2572,3734
1668,2948,3793
1862,273,3746
2281,2675,3756
789,3013,3709
1010,2919,3750
304,2772,3713
206,2922,3699
1817,3788,3731
1427,202,3734
2282,305,3756
1669,578,3793
790,643,3709
1011,549,3750
305,402,3713
207,552,3699
1818,1418,3731
1374,3394,3733
1542,4011,3772
2255,2375,3748
669,4131,3699
376,2483,3712
7,3885,3689
1868,2152,3725
1375,1024,3733
1029,4183,3743
1543,1641,3772
2174,3914,3740
670,1761,3699
377,113,3712
8,1515,3689
1240,2322,3727
1839,4291,3713
1030,1813,3743
2175,1544,3740
1557,2757,3754
815,4359,3677
399,4377,3695
14,3301,3686
1295,3903,3724
1840,1921,3713
1558,387,3754
1073,3210,3734
2217,2709,3737
816,1989,3677
400,2007,3695
254,3042,3683
1812,2610,3673
1296,1533,3724
1594,3404,3751
2218,339,3737
1074,840,3734
691,2350,3673
255,672,3683
562,2371,3692
1203,3381,3721
1813,240,3673
1595,1034,3751
2240,3629,3723
718,2588,3670
500,3960,3689
30,2574,3681
947,4266,3726
1204,1011,3721
1824,4176,3667
2241,1259,3723
1716,2118,3751
501,1590,3689
31,204,3681
719,218,3670
1335,2093,3721
948,1896,3726
1825,1806,3667
2262,2958,3714
100,2461,3681
1726,2255,3749
437,4394,3657
712,2919,3660
1372,4276,3716
1844,3328,3663
968,3287,3718
101,91,3681
2263,588,3714
713,549,3660
1683,3092,3740
438,2024,3657
1373,1906,3716
1845,958,3663
969,917,3718
2141,4319,3708
103,3564,3678
1684,722,3740
648,4053,3658
430,4164,3655
1203,4338,3707
2001,3650,3663
2142,1949,3708
104,1194,3678
431,1794,3655
1116,2075,3706
649,1683,3658
1695,3677,3738
1204,1968,3707
2002,1280,3663
285,3958,3667
331,4395,3650
2153,4339,3691
1696,1307,3738
692,3472,3657
1057,3037,3695
2059,3532,3661
1343,2370,3705
286,1588,3667
2154,1969,3691
332,2025,3650
693,1102,3657
1671,4068,3728
1058,667,3695
1341,2122,3702
2060,1162,3661
28,3052,3666
476,4056,3648
2221,4179,3690
699,2780,3656
1672,1698,3728
29,682,3666
1910,3619,3658
895,25,3676
1327,3107,3686
2222,1809,3690
477,1686,3648
700,410,3656
1691,3913,3728
1328,737,3686
155,3477,3666
1911,1249,3658
1126,3203,3658
2231,3220,3690
569,3356,3640
783,3135,3656
156,1107,3666
1692,1543,3728
1268,2189,3680
570,986,3640
1127,833,3658
2015,2413,3658
9,2441,3663
1359,3852,3669
784,765,3656
2232,850,3690
1612,2947,3718
535,2775,3636
1131,2956,3658
2016,43,3658
1360,1482,3669
780,3341,3644
10,71,3663
1613,577,3718
2288,4339,3689
536,405,3636
1580,3057,3716
81,2436,3662
781,971,3644
1132,586,3658
1354,2709,3661
2035,2743,3651
1581,687,3716
524,2079,3632
2289,1969,3689
82,66,3662
850,2249,3641
1117,2671,3639
2036,373,3651
1355,339,3661
374,2352,3630
1509,4389,3710
2328,4183,3681
165,3637,3651
1860,4330,3650
811,3142,3640
1861,1960,3650
1118,301,3639
515,3486,3630
1302,2079,3653
166,1267,3651
2329,1813,3681
1909,2616,3649
812,772,3640
1510,2019,3710
1084,2669,3636
516,1116,3630
1252,2254,3638
123,2282,3649
1910,246,3649
2279,3924,3676
1490,4218,3678
769,3979,3633
581,2883,3629
283,4048,3642
1271,2380,3635
1085,299,3636
2055,2306,3634
770,1609,3633
1491,1848,3678
2280,1554,3676
582,513,3629
284,1678,3642
1272,10,3635
2027,2918,3633
1138,2095,3628
1661,2360,3678
2307,2246,3667
699,2618,3629
422,4136,3620
56,3202,3637
1395,2918,3635
700,248,3629
2028,548,3633
2131,4039,3666
1074,2858,3622
1546,4091,3676
423,1766,3620
57,832,3637
1396,548,3635
1837,2959,3626
1547,1721,3676
2132,1669,3666
875,3547,3619
512,2994,3617
1075,488,3622
161,3578,3637
1257,3313,3633
2197,2730,3661
1838,589,3626
876,1177,3619
1534,2338,3672
513,624,3617
