744,108,32324
478,1672,37927
1838,575,39374
3273,794,35634
991,2285,25417
1395,534,40045
2331,260,25258
729,1768,11394
4300,1212,36108
3197,2160,23928
3823,88,37461
2199,346,38975
188,1698,25690
2256,568,16693
2862,1393,23660
1075,474,11024
1554,866,36257
3106,755,20825
400,911,17876
2234,1184,15357
2163,604,37293
3115,2359,17180
3745,2178,34675
840,108,9331
4230,1265,35886
1461,1832,27721
3233,455,11295
24,1191,15305
1641,584,19020
3497,265,21303
2177,2198,9584
2413,291,12709
739,158,6239
3140,1715,10369
3999,467,33185
1588,901,15666
328,938,8911
1553,1831,15647
3482,274,14893
648,1999,5864
2762,1978,9736
1681,1310,8654
2491,929,11297
4215,477,30896
510,1212,7460
1538,134,14803
856,2039,5800
3440,418,12496
3270,1430,8400
1703,1006,7415
2222,905,9840
4,910,7257
4122,483,21187
1455,1955,9919
3616,305,12214
1064,752,5686
3195,1813,7222
2308,1819,6736
1664,1780,6083
327,1549,6915
4398,1577,20309
1322,809,8559
3520,2054,9362
3070,132,6815
964,1137,5598
2276,694,6723
2123,1532,5565
4291,1212,16708
337,938,6384
3151,2118,6752
1196,420,7477
3560,2221,9181
1044,1301,5542
2560,1244,6425
2199,354,5308
345,938,6316
4111,248,10103
2996,796,6337
1366,28,7283
3750,503,8346
2597,1032,6338
840,1952,5443
1838,583,5273
322,2240,6128
4319,500,9251
2766,1562,6328
1606,1898,6354
744,116,4769
3836,401,8101
2596,1210,6071
2061,1869,5016
400,1192,6116
3876,2180,7788
3253,540,6277
1567,1977,6080
3605,313,8037
810,1005,4729
2014,912,4967
327,928,5936
2487,1909,5880
3198,1640,6152
4306,1755,7347
1302,149,5542
3422,1563,7075
941,1115,4655
1910,1560,4901
8,918,5537
2457,2014,5749
2970,2238,5971
4060,2204,6124
1395,542,5069
3340,1508,6651
657,912,4606
478,1680,5511
1882,1876,4859
2502,10,5636
3197,2168,5707
4263,2006,5729
1505,811,5034
3323,744,6361
1004,617,4498
183,1018,5456
1856,1806,4830
2610,87,5481
3291,967,5441
3990,467,5012
1628,1223,4992
3805,413,5427
2878,1310,5429
219,1614,5323
1074,482,4482
2691,222,4979
1836,973,4644
4297,1220,4861
1294,1979,4869
3353,1143,5407
3196,2151,5198
474,1148,5316
754,1633,4459
2320,869,4858
1689,1310,4621
3911,1375,4721
1462,1863,4742
3327,1568,5128
2961,2039,5178
910,1077,4448
373,2365,5173
2208,345,4820
2163,612,4435
3994,390,4711
1283,2235,4699
2883,1166,5133
3436,2100,5114
194,527,5135
1807,448,4304
827,934,4438
2270,1779,4788
3970,1266,4666
2782,769,5103
1460,1990,4671
141,924,5123
3379,1041,5019
737,1767,4373
1672,1310,4282
2645,895,4779
4323,1390,4599
1403,533,4631
2932,1756,5027
396,1200,5058
3852,447,4745
828,476,4358
2226,2273,4768
2110,2070,4247
4318,2306,4586
3188,2160,4949
1580,1297,4618
83,888,5037
3823,96,4640
880,1892,4336
2598,1766,4690
2199,337,4193
3237,1622,4800
4140,2342,4548
1553,874,4594
458,2306,5015
734,1235,4335
3448,2098,4441
2385,1416,4584
1829,576,4181
3205,2161,4787
4007,467,4503
33,1498,4963
