187,4068,25690
477,4042,37927
1553,3236,36257
188,1698,25690
991,2285,25417
1554,866,36257
478,1672,37927
1394,2904,40045
2199,2716,39199
1837,2945,39374
743,2478,32324
23,3561,15305
1395,534,40045
1074,2844,11024
1640,2954,19020
399,3281,17876
2200,346,39199
1460,4202,27721
1838,575,39374
24,1191,15305
744,108,32324
1075,474,11024
1461,1832,27721
2162,2974,37293
1641,584,19020
400,911,17876
2060,4239,5016
6,910,6381
1063,3122,5686
728,4138,11394
2061,1869,5016
327,3308,8911
1587,3271,15666
1454,4325,9919
2163,604,37293
6,3283,5855
1064,752,5686
2013,3282,4967
1588,901,15666
1455,1955,9919
328,938,8911
729,1768,11394
2330,2630,25258
1321,3179,8559
182,3388,5456
963,3507,5598
1322,809,8559
1552,4201,15647
509,3582,7460
2014,912,4967
2331,260,25258
839,2478,9331
183,1018,5456
964,1137,5598
1195,2790,7477
1909,3930,4901
510,1212,7460
1553,1831,15647
2255,2938,16693
1910,1560,4901
840,108,9331
1043,3671,5542
218,3984,5323
1537,2504,14803
326,3919,6915
1196,420,7477
1881,4246,4859
2256,568,16693
1365,2398,7283
1044,1301,5542
738,2528,6239
219,1614,5323
1538,134,14803
327,1549,6915
1366,28,7283
2233,3554,15357
1882,1876,4859
940,3485,4655
1702,3376,7415
739,158,6239
339,3308,6362
193,2897,5135
2234,1184,15357
1301,2519,5542
941,1115,4655
340,938,6362
1703,1006,7415
1302,149,5542
1855,4176,4830
2221,3275,9840
647,4369,5864
194,527,5135
1003,2987,4498
1292,4349,4814
322,2240,6128
1856,1806,4830
1605,4268,6354
648,1999,5864
2222,905,9840
140,3294,5123
1004,617,4498
856,2039,5800
399,3562,6116
1606,1898,6354
2177,2198,9584
839,4322,5443
1293,1979,4814
1835,3343,4644
1149,2674,4465
141,924,5123
400,1192,6116
840,1952,5443
1663,4150,6083
1461,4233,4742
2307,4189,6736
82,3258,5037
1150,304,4465
1664,1780,6083
372,2367,5373
2308,1819,6736
1462,1863,4742
83,888,5037
809,3375,4729
1836,973,4644
909,3447,4448
473,3518,5316
1566,4347,6080
1806,2818,4304
1283,2235,4699
2275,3064,6723
910,1077,4448
1807,448,4304
32,3868,4963
1567,1977,6080
474,1148,5316
810,1005,4729
1864,2869,4157
2276,694,6723
910,4226,4319
1865,499,4157
458,2306,5015
1459,4360,4671
1680,3678,5943
33,1498,4963
656,3282,4606
1798,4188,4125
2122,3902,5565
911,1856,4319
362,2290,4589
1681,1308,5943
10,922,4797
657,912,4606
360,4069,4526
1460,1990,4671
193,2957,4720
2123,1532,5565
753,4003,4459
361,1699,4526
194,587,4720
754,1633,4459
1150,2513,4236
1799,1818,4125
393,3574,4474
151,2130,4574
826,3304,4438
1504,3181,5034
19,3465,4362
827,934,4438
2319,3239,4858
1398,3850,4564
20,1095,4362
827,2846,4358
1505,811,5034
1151,143,4236
1859,4104,4122
249,2460,4320
828,476,4358
394,1204,4474
2320,869,4858
250,90,4320
879,4262,4336
1399,1480,4564
281,3156,4240
1627,3593,4992
404,3549,4446
1860,1734,4122
880,1892,4336
1123,3114,4135
2269,4149,4788
733,3605,4335
734,1235,4335
1901,2315,4112
282,786,4240
405,1179,4446
1628,1223,4992
692,3623,4189
1190,1772,4433
1124,744,4135
1834,2067,4079
2270,1779,4788
143,3903,4233
693,1253,4189
509,4092,4341
1362,3569,4272
1579,3667,4618
664,2459,4169
2226,2273,4768
144,1533,4233
665,89,4169
906,2718,4103
1363,1199,4272
610,4142,4149
1580,1297,4618
1992,4226,4063
510,1722,4341
9,4285,4142
2301,3141,4408
611,1772,4149
1190,4141,4205
693,3753,4058
907,348,4103
1582,2367,4416
370,4383,4319
10,1915,4142
2302,771,4408
1993,1856,4063
10,3295,4138
1043,3202,4054
103,2145,4014
371,2013,4319
273,3300,4011
694,1383,4058
1534,3311,4243
1359,2482,4190
2110,2070,4247
274,930,4011
2015,4071,3992
1044,832,4054
1535,941,4243
1360,112,4190
614,2484,4001
407,3977,4204
1748,3382,4085
6,3270,3958
2016,1701,3992
2166,3466,4047
1078,3013,4039
1351,2566,4174
615,114,4001
408,1607,4204
2167,1096,4047
43,4150,3953
1890,3221,3977
1749,1012,4085
2120,2633,4035
1352,196,4174
659,2550,3966
1079,643,4039
44,1780,3953
2121,263,4035
1891,851,3977
376,4068,4176
1512,2864,4052
660,180,3966
894,4331,3977
6,897,3864
1513,494,4052
2259,3440,4027
377,1698,4176
1451,2766,4154
598,339,3833
158,2085,3840
1676,3829,4009
2009,2099,3940
895,1961,3977
2260,1070,4027
384,2368,4024
1452,396,4154
624,3310,3809
8,4323,3809
1677,1459,4009
1968,2131,3938
1016,3229,3945
2125,2993,4023
463,3845,4024
1389,2775,4134
625,940,3809
9,1953,3809
1820,3334,3899
1572,3431,3983
1017,859,3945
464,1475,4024
2126,623,4023
1390,405,4134
36,2856,3804
1573,1061,3983
1821,964,3899
37,486,3804
922,3236,3933
1390,2101,4071
2080,4399,4018
407,2967,3977
1796,2533,3878
1573,3896,3979
923,866,3933
1461,2392,3969
408,597,3977
2081,2029,4018
107,2378,3804
1797,163,3878
1574,1526,3979
894,24,3868
108,8,3804
1462,22,3969
359,2366,3963
1845,3330,3877
2213,2316,3982
1692,3678,3975
1846,960,3877
14,2700,3800
1135,3029,3845
1421,2781,3967
336,3153,3962
2309,3259,3942
2000,4276,3864
2001,1906,3864
15,330,3800
1693,1308,3975
1422,411,3967
1136,659,3845
337,783,3962
2310,889,3942
2014,4246,3858
399,2311,3920
1225,4270,3899
954,3069,3810
2334,2602,3942
422,3090,3871
1226,1900,3899
1449,4120,3898
423,720,3871
1536,3088,3965
955,699,3810
2015,1876,3858
