478,1672,37927
744,108,32324
188,1698,25690
1838,575,39374
1395,534,40045
2331,260,25258
3273,794,35634
400,911,17876
3823,88,37461
2198,346,37979
4300,1212,36108
24,1191,15305
1554,866,36257
991,2285,25417
2256,568,16693
3197,2160,23928
1461,1832,27721
328,938,8911
3745,2178,34675
1641,584,19020
2163,604,37293
2234,1184,15357
2862,1393,23660
4230,1265,35886
1588,901,15666
729,1768,11394
2177,2198,9584
510,1212,7460
3497,265,21303
2413,291,12709
4215,477,30896
3106,755,20825
1075,474,11024
1553,1831,15647
1703,1006,7415
3482,274,14893
3115,2359,17180
5,910,6924
2491,929,11297
3233,455,11295
327,1549,6915
3140,1715,10369
1681,1309,7014
3440,418,12496
3999,468,25720
840,108,9331
1538,134,14803
2222,905,9840
2762,1978,9736
1664,1780,6083
3616,305,12214
340,938,6362
4122,483,21187
1455,1955,9919
2308,1819,6736
739,158,6239
1322,809,8559
322,2240,6128
3270,1430,8400
2123,1532,5565
3520,2054,9362
1196,420,7477
2276,694,6723
1366,28,7283
4398,1577,20309
400,1192,6116
2061,1869,5016
648,1999,5864
3560,2221,9181
3195,1813,7222
2560,1244,6425
1606,1898,6354
4111,248,10103
327,927,5919
2014,912,4967
3070,132,6815
856,2039,5800
3750,503,8346
2597,1032,6338
3151,2118,6752
1567,1977,6080
350,938,5753
2996,796,6337
1910,1560,4901
2596,1210,6071
3836,401,8101
2766,1562,6328
4319,500,9251
1064,752,5686
183,1018,5456
1882,1876,4859
1302,149,5542
2487,1909,5880
3253,540,6277
3605,313,8037
964,1137,5598
3876,2180,7788
219,1614,5323
1856,1806,4830
1044,1301,5542
2457,2014,5749
1505,811,5034
3422,1563,7075
3198,1640,6152
840,1952,5443
474,1148,5316
1836,973,4644
810,1005,4729
2502,10,5636
4306,1755,7347
3340,1508,6651
1628,1223,4992
941,1115,4655
2970,2238,5971
9,920,5233
1807,448,4304
2610,87,5481
4060,2204,6124
3323,744,6361
3291,967,5441
1294,1979,4869
657,912,4606
194,527,5135
2110,2070,4247
2691,222,4979
4263,2006,5729
3805,413,5427
2961,2039,5178
1462,1863,4742
1004,617,4498
141,924,5123
2198,356,4210
2320,869,4858
3911,1375,4721
3353,1143,5407
2883,1166,5133
1283,2235,4699
83,888,5037
754,1633,4459
1691,1309,4203
2270,1779,4788
3994,390,4711
2782,769,5103
3327,1568,5128
1460,1990,4671
458,2306,5015
910,1077,4448
1837,585,4191
2645,895,4779
2932,1756,5027
3970,1266,4666
3436,2100,5114
1580,1297,4618
373,2364,5004
827,934,4438
1865,499,4157
2226,2273,4768
3198,2170,4910
4323,1390,4599
3379,1041,5019
33,1498,4963
1399,1480,4564
828,476,4358
1845,962,4153
3237,1622,4800
2598,1766,4690
4318,2306,4586
3851,447,4529
395,1202,4765
1150,304,4465
880,1892,4336
1799,1818,4125
2786,1070,4751
2385,1416,4584
4140,2342,4548
1190,1772,4433
194,587,4720
3448,2098,4441
734,1235,4335
1860,1734,4122
2990,85,4724
2570,728,4485
4184,2025,4498
3755,238,4371
1363,1199,4272
911,1856,4319
405,1181,4617
1901,2315,4112
3255,1691,4711
2485,1010,4441
4344,1473,4401
2878,1309,4700
2302,771,4408
1535,941,4243
3776,1001,4323
362,2290,4589
1749,1012,4085
693,1253,4189
4237,1180,4392
1151,143,4236
2677,513,4402
151,2130,4574
3077,463,4650
3786,357,4305
1834,2067,4079
665,89,4169
4289,1213,4346
3145,1115,4613
3593,1970,4227
361,1699,4526
1360,112,4190
2541,2181,4374
1993,1856,4063
611,1772,4149
3972,2039,4309
2765,800,4598
1352,196,4174
20,1095,4362
2419,342,4354
3377,474,4178
2167,1096,4047
594,340,4121
4141,81,4255
3253,550,4578
1452,396,4154
510,1722,4341
2209,347,4291
3327,1920,4106
1670,1309,4035
593,1222,4103
3988,468,4247
3195,2149,4566
3629,1231,4090
2561,1162,4217
1124,744,4135
250,90,4320
2121,263,4035
907,348,4103
3943,2221,4221
3085,1100,4537
1390,405,4134
3652,2263,4069
2574,690,4163
371,2013,4319
892,25,4059
2126,623,4023
3032,145,4501
4282,2048,4217
478,1682,4293
2553,418,4065
1395,544,4131
2081,2029,4018
3406,2189,4006
694,1383,4058
3909,1776,4178
2807,875,4497
2617,2123,4063
282,786,4240
1583,2364,4075
1677,1459,4009
3485,1475,3980
1044,832,4054
3281,1185,4482
4092,1006,4135
2516,24,4038
144,1533,4233
1390,2101,4071
2016,1701,3992
3822,98,3944
1079,643,4039
3295,808,4480
4384,1375,4119
408,1607,4204
2260,1070,4027
1513,494,4052
1891,851,3977
1074,484,4019
3385,167,3924
3249,588,4465
4199,1506,4111
377,1698,4176
2657,1851,4012
1573,1061,3983
1759,1437,3942
745,118,4015
3160,1782,4461
3636,2120,3917
4378,879,4090
10,1915,4142
2696,1019,3986
1574,1526,3979
2009,2099,3940
3851,1738,3913
615,114,4001
3124,808,4439
4299,1222,4054
2213,2316,3982
5,899,4136
1968,2131,3938
3153,2128,4415
1405,534,3972
895,1961,3977
3436,1240,3908
3865,1818,4041
2714,713,3953
362,2364,4084
2857,1233,4390
2158,1307,3910
1462,22,3969
3371,2101,3904
660,180,3966
4179,820,4039
3205,507,4352
383,2364,4068
2473,1958,3949
1422,411,3967
1821,964,3899
1017,859,3945
3461,1425,3896
3035,2178,4313
4389,2194,4029
464,1475,4024
2310,889,3942
1537,718,3965
2162,614,3894
923,866,3933
3479,536,3882
4218,377,4019
3186,2161,4309
103,2145,4014
2335,232,3942
1797,163,3878
1553,876,3930
589,824,3916
3397,1389,3855
2871,272,4293
2446,1682,3933
4368,1401,3968
274,930,4011
1754,1554,3869
1509,2355,3919
739,1768,3916
3463,1504,3845
3149,2107,4275
3907,2179,3933
2301,1850,3896
408,597,3977
2001,1906,3864
1226,1900,3899
1076,463,3830
3796,1104,3843
3046,2013,4256
337,783,3962
2295,1222,3887
4009,468,3933
2015,1876,3858
1450,1750,3898
3207,2159,4229
955,699,3810
3618,872,3841
4158,2043,3928
2451,1277,3877
44,1780,3953
1908,2248,3852
1283,1975,3889
625,940,3809
3254,529,4221
3755,2179,3837
399,2311,3920
2227,750,3837
3901,1048,3918
1706,1987,3848
1297,1791,3884
2997,2207,4198
746,2286,3799
3635,1718,3834
2663,140,3835
467,1673,3912
2039,2353,3848
4009,259,3914
1395,523,3864
2846,1139,4193
608,1225,3798
488,1673,3874
2349,478,3825
3730,837,3817
1912,1149,3810
4292,1560,3911
2988,299,4160
1184,1653,3858
981,879,3792
3409,2054,3811
2499,1621,3824
4093,2116,3890
423,720,3871
2035,1649,3808
2829,590,4139
1136,659,3845
881,1681,3787
407,1636,3860
2641,1874,3815
3757,1873,3811
4378,1309,3886
1669,578,3793
3029,1694,4134
1216,342,3842
935,2104,3783
430,2236,3847
2500,1610,3813
3374,1375,3809
2198,335,3786
2773,683,4065
3889,355,3867
1375,2036,3841
950,94,3776
2674,895,3813
3353,1391,3805
3873,1733,3863
452,24,3843
2884,373,4035
1961,18,3784
1225,2057,3833
2406,1568,3800
624,551,3775
3601,1094,3803
3181,789,4018
158,2085,3840
4078,866,3819
1682,1298,3781
1354,74,3831
2676,2001,3783
953,1144,3773
3071,2178,4008
3330,845,3799
456,307,3826
3957,985,3815
1848,576,3779
1487,96,3830
2792,1052,3967
2334,249,3771
776,1782,3757
3569,1875,3792
478,1661,3823
1954,1557,3777
4240,1265,3815
1172,17,3788
752,1643,3754
2608,904,3771
3105,1126,3967
349,2128,3819
3744,2188,3789
2177,2208,3770
4296,203,3806
1543,1641,3772
2771,767,3946
2301,2225,3768
754,107,3752
9,1953,3809
1890,2262,3767
3789,832,3783
4232,1275,3805
1401,731,3769
2948,2056,3921
2671,1833,3762
1011,549,3750
372,169,3806
1944,1064,3764
3832,1481,3783
4257,2151,3798
1638,1229,3765
3300,820,3917
2282,305,3756
1030,1813,3743
37,486,3804
2099,516,3763
4386,636,3770
3387,1264,3778
1384,535,3755
3212,1912,3915
2486,940,3753
1074,840,3734
108,8,3804
2175,2164,3758
3826,1601,3778
1558,387,3754
4303,2023,3769
2857,2340,3911
2607,1025,3753
948,1896,3726
515,996,3801
1716,2118,3751
4029,1926,3747
3579,2288,3776
2778,2091,3907
1359,1692,3752
2534,1940,3752
729,1778,3719
15,330,3800
1870,1730,3751
3187,2171,3903
4252,1864,3744
1595,1034,3751
3792,1472,3774
2256,5,3748
887,1486,3719
67,2307,3798
1726,2255,3749
3978,1744,3742
3054,1670,3899
1427,202,3734
3503,494,3757
2560,1233,3738
93,887,3794
969,917,3718
1862,273,3746
2782,758,3880
4323,1429,3742
3505,576,3737
1375,1024,3733
2223,2262,3736
399,345,3790
2800,1102,3873
664,1148,3716
1684,722,3740
3333,2210,3734
3963,1422,3733
1240,2322,3727
2454,1669,3729
161,1844,3777
3250,2228,3872
2175,1544,3740
992,2295,3716
4061,1864,3729
1296,1533,3724
3623,1984,3731
2573,1843,3729
332,2241,3772
3267,1301,3866
1827,574,3736
747,2243,3714
3998,1473,3728
2224,2283,3723
3335,1738,3729
1204,1011,3721
3205,2148,3865
203,1989,3767
790,643,3709
2163,593,3734
1335,2093,3721
4146,825,3721
2241,1259,3723
3760,1052,3728
2786,1609,3858
121,1930,3766
733,111,3707
2173,604,3734
4400,177,3720
2263,588,3714
1613,577,3718
3421,101,3722
3274,804,3858
19,2153,3764
670,1761,3699
1818,1418,3731
4287,1241,3717
2537,2191,3711
1373,1906,3716
3316,1141,3720
2995,1750,3855
181,1858,3761
1672,1698,3728
1058,667,3695
3957,1867,3716
2705,1406,3711
1581,687,3716
2780,779,3850
3833,88,3708
151,156,3760
1692,1543,3728
756,1622,3692
1617,1217,3715
2698,2103,3710
4001,478,3712
3192,497,3850
3443,2161,3707
390,1212,3748
2166,2199,3727
718,1767,3680
4209,332,3712
2640,1899,3708
3215,569,3843
1510,2019,3710
3638,417,3707
459,2017,3740
2187,2199,3727
816,1989,3677
3208,2169,3841
2219,339,3704
3945,1083,3705
1204,1968,3707
3438,839,3704
270,72,3731
1868,2152,3725
691,2350,3673
2964,1741,3822
2332,270,3700
4351,2177,3703
1116,2075,3706
3450,1523,3699
99,61,3728
1840,1921,3713
2911,175,3811
719,218,3670
2485,1935,3699
