991,2285,25417
187,4068,25690
743,2478,32324
1074,2844,11024
477,4042,37927
1394,2904,40045
1553,3236,36257
1075,474,11024
1837,2945,39374
744,108,32324
2199,2716,39199
478,1672,37927
1395,534,40045
188,1698,25690
1063,3122,5686
1554,866,36257
2200,346,39199
1838,575,39374
399,3281,17876
1064,752,5686
23,3561,15305
2162,2974,37293
728,4138,11394
1640,2954,19020
1460,4202,27721
2060,4239,5016
2163,604,37293
400,911,17876
963,3507,5598
1641,584,19020
24,1191,15305
729,1768,11394
1461,1832,27721
2061,1869,5016
327,3308,8911
839,2478,9331
964,1137,5598
2330,2630,25258
1587,3271,15666
840,108,9331
6,910,6381
2013,3282,4967
1454,4325,9919
328,938,8911
1043,3671,5542
2331,260,25258
1588,901,15666
6,3283,5855
738,2528,6239
509,3582,7460
2014,912,4967
182,3388,5456
1044,1301,5542
1455,1955,9919
1552,4201,15647
2255,2938,16693
183,1018,5456
510,1212,7460
1909,3930,4901
218,3984,5323
940,3485,4655
739,158,6239
1553,1831,15647
2256,568,16693
1321,3179,8559
326,3919,6915
1910,1560,4901
219,1614,5323
647,4369,5864
941,1115,4655
1537,2504,14803
1322,809,8559
2233,3554,15357
327,1549,6915
1881,4246,4859
193,2897,5135
648,1999,5864
1003,2987,4498
1538,134,14803
856,2039,5800
339,3308,6362
1882,1876,4859
1004,617,4498
839,4322,5443
194,527,5135
1195,2790,7477
1702,3376,7415
2234,1184,15357
840,1952,5443
340,938,6362
1855,4176,4830
1149,2674,4465
140,3294,5123
1196,420,7477
809,3375,4729
1703,1006,7415
2221,3275,9840
322,2240,6128
1150,304,4465
141,924,5123
1856,1806,4830
1605,4268,6354
82,3258,5037
1365,2398,7283
399,3562,6116
1835,3343,4644
83,888,5037
2222,905,9840
909,3447,4448
810,1005,4729
1606,1898,6354
32,3868,4963
400,1192,6116
1836,973,4644
1366,28,7283
2177,2198,9584
910,1077,4448
33,1498,4963
656,3282,4606
372,2367,5373
1663,4150,6083
1301,2519,5542
1806,2818,4304
910,4226,4319
1302,149,5542
473,3518,5316
1664,1780,6083
657,912,4606
1292,4349,4814
2307,4189,6736
1807,448,4304
10,922,4797
911,1856,4319
1293,1979,4814
1566,4347,6080
474,1148,5316
2308,1819,6736
1864,2869,4157
753,4003,4459
193,2957,4720
1150,2513,4236
1461,4233,4742
194,587,4720
1567,1977,6080
458,2306,5015
1865,499,4157
151,2130,4574
1151,143,4236
2275,3064,6723
754,1633,4459
19,3465,4362
1680,3678,5943
362,2290,4589
1462,1863,4742
1798,4188,4125
20,1095,4362
1123,3114,4135
360,4069,4526
2276,694,6723
826,3304,4438
1681,1308,5943
1283,2235,4699
1799,1818,4125
249,2460,4320
1124,744,4135
