477,4042,37927
991,2285,25417
743,2478,32324
187,4068,25690
1394,2904,40045
1553,3236,36257
478,1672,37927
2199,2716,39199
1837,2945,39374
1074,2844,11024
744,108,32324
1395,534,40045
1554,866,36257
399,3281,17876
188,1698,25690
1075,474,11024
1640,2954,19020
1838,575,39374
728,4138,11394
1460,4202,27721
1063,3122,5686
2200,346,39199
23,3561,15305
400,911,17876
1064,752,5686
1641,584,19020
2060,4239,5016
963,3507,5598
327,3308,8911
24,1191,15305
729,1768,11394
2162,2974,37293
1461,1832,27721
328,938,8911
2061,1869,5016
964,1137,5598
2163,604,37293
1587,3271,15666
6,910,6381
2330,2630,25258
839,2478,9331
1454,4325,9919
509,3582,7460
2331,260,25258
1043,3671,5542
2013,3282,4967
6,3283,5855
2255,2938,16693
1588,901,15666
840,108,9331
510,1212,7460
1044,1301,5542
1455,1955,9919
2014,912,4967
2256,568,16693
940,3485,4655
182,3388,5456
738,2528,6239
1552,4201,15647
326,3919,6915
1321,3179,8559
739,158,6239
941,1115,4655
647,4369,5864
2233,3554,15357
183,1018,5456
1909,3930,4901
1553,1831,15647
327,1549,6915
648,1999,5864
1322,809,8559
1003,2987,4498
1910,1560,4901
218,3984,5323
2234,1184,15357
339,3308,6362
856,2039,5800
1881,4246,4859
1004,617,4498
340,938,6362
1882,1876,4859
322,2240,6128
1149,2674,4465
1195,2790,7477
219,1614,5323
399,3562,6116
1150,304,4465
2221,3275,9840
1537,2504,14803
400,1192,6116
839,4322,5443
909,3447,4448
1855,4176,4830
372,2367,5373
910,1077,4448
1196,420,7477
193,2897,5135
473,3518,5316
2222,905,9840
910,4226,4319
1538,134,14803
474,1148,5316
1856,1806,4830
840,1952,5443
458,2306,5015
1365,2398,7283
2177,2198,9584
194,527,5135
911,1856,4319
1835,3343,4644
1702,3376,7415
1150,2513,4236
809,3375,4729
2307,4189,6736
362,2290,4589
1836,973,4644
140,3294,5123
1366,28,7283
360,4069,4526
1703,1006,7415
1151,143,4236
810,1005,4729
1806,2818,4304
361,1699,4526
2308,1819,6736
1301,2519,5542
141,924,5123
393,3574,4474
1123,3114,4135
1807,448,4304
394,1204,4474
656,3282,4606
1302,149,5542
1605,4268,6354
2275,3064,6723
404,3549,4446
1124,744,4135
82,3258,5037
405,1179,4446
657,912,4606
1864,2869,4157
1606,1898,6354
1292,4349,4814
906,2718,4103
2276,694,6723
1663,4150,6083
83,888,5037
1865,499,4157
1664,1780,6083
2122,3902,5565
753,4003,4459
509,4092,4341
1293,1979,4814
1798,4188,4125
32,3868,4963
754,1633,4459
907,348,4103
1566,4347,6080
510,1722,4341
2123,1532,5565
33,1498,4963
1461,4233,4742
2319,3239,4858
10,922,4797
1799,1818,4125
2320,869,4858
193,2957,4720
1043,3202,4054
826,3304,4438
370,4383,4319
2269,4149,4788
194,587,4720
1567,1977,6080
1462,1863,4742
1859,4104,4122
2270,1779,4788
371,2013,4319
1044,832,4054
827,934,4438
1680,3678,5943
151,2130,4574
1860,1734,4122
1681,1308,5943
1283,2235,4699
407,3977,4204
1504,3181,5034
827,2846,4358
1901,2315,4112
19,3465,4362
2226,2273,4768
408,1607,4204
1078,3013,4039
1505,811,5034
1459,4360,4671
2301,3141,4408
1834,2067,4079
20,1095,4362
828,476,4358
376,4068,4176
2302,771,4408
1079,643,4039
249,2460,4320
1627,3593,4992
1460,1990,4671
250,90,4320
1992,4226,4063
377,1698,4176
2110,2070,4247
281,3156,4240
879,4262,4336
1993,1856,4063
894,4331,3977
1398,3850,4564
2015,4071,3992
282,786,4240
1628,1223,4992
2166,3466,4047
384,2368,4024
880,1892,4336
143,3903,4233
733,3605,4335
1399,1480,4564
463,3845,4024
2167,1096,4047
734,1235,4335
895,1961,3977
1579,3667,4618
2016,1701,3992
692,3623,4189
464,1475,4024
2120,2633,4035
693,1253,4189
1190,1772,4433
144,1533,4233
1016,3229,3945
1890,3221,3977
407,2967,3977
2121,263,4035
1580,1297,4618
9,4285,4142
664,2459,4169
1362,3569,4272
1017,859,3945
1582,2367,4416
1891,851,3977
408,597,3977
2259,3440,4027
1534,3311,4243
922,3236,3933
10,1915,4142
2009,2099,3940
665,89,4169
1535,941,4243
1363,1199,4272
2260,1070,4027
359,2366,3963
10,3295,4138
336,3153,3962
1190,4141,4205
2125,2993,4023
610,4142,4149
1748,3382,4085
923,866,3933
1359,2482,4190
1968,2131,3938
337,783,3962
1360,112,4190
2126,623,4023
103,2145,4014
894,24,3868
611,1772,4149
1351,2566,4174
1820,3334,3899
399,2311,3920
2080,4399,4018
1749,1012,4085
273,3300,4011
1352,196,4174
1135,3029,3845
1821,964,3899
693,3753,4058
422,3090,3871
2081,2029,4018
1512,2864,4052
274,930,4011
1451,2766,4154
1136,659,3845
1796,2533,3878
694,1383,4058
423,720,3871
6,3270,3958
954,3069,3810
1452,396,4154
1513,494,4052
1797,163,3878
614,2484,4001
2213,2316,3982
43,4150,3953
955,699,3810
1845,3330,3877
1389,2775,4134
1676,3829,4009
406,4006,3860
615,114,4001
2309,3259,3942
44,1780,3953
980,3249,3792
1846,960,3877
1390,405,4134
407,1636,3860
659,2550,3966
1677,1459,4009
2310,889,3942
6,897,3864
981,879,3792
2000,4276,3864
1390,2101,4071
660,180,3966
430,2236,3847
1572,3431,3983
158,2085,3840
2334,2602,3942
1171,2387,3788
2001,1906,3864
1461,2392,3969
451,2394,3843
598,339,3833
8,4323,3809
1573,1061,3983
1172,17,3788
2014,4246,3858
1462,22,3969
624,3310,3809
9,1953,3809
2335,232,3942
935,2104,3783
2015,1876,3858
452,24,3843
1573,3896,3979
625,940,3809
1421,2781,3967
2157,3677,3910
949,2464,3776
36,2856,3804
1908,2248,3852
477,4054,3843
1574,1526,3979
746,2286,3799
1422,411,3967
